Frame,FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
73,RightFinger1Proximal,0.04474486,0.2351749,0.02450596,0.4663165,0.2190131,-0.07324989,-0.8539424
73,RightFinger1Distal,0.0514544,0.2116505,0.04196854,-0.452289,-0.2065597,0.09590997,0.8623049
73,RightFinger1Tip,0.06105834,0.1855564,0.06211409,-0.4522868,-0.2065596,0.09591045,0.8623062
73,RightFinger2Metacarpal,0.01603448,0.2565441,0.001029543,0.1721548,-0.1257112,0.2430556,-0.9463005
73,RightFinger2Proximal,0.02559857,0.2023017,0.001029648,0.540983,-0.1552843,0.3283055,-0.7585779
73,RightFinger2Medial,0.01628084,0.170053,0.032161,-0.6233888,0.1914548,-0.3086132,0.6924525
73,RightFinger2Distal,0.01045439,0.155155,0.05534369,0.6741776,-0.2143392,0.2931811,-0.6431092
73,RightFinger2Tip,0.004846318,0.1442362,0.08006713,0.6741775,-0.2143393,0.2931812,-0.6431091
73,RightFinger3Metacarpal,0.005447567,0.2553254,0.001029295,-0.182456,0.1102286,-0.3246075,0.9215152
73,RightFinger3Proximal,0.005447315,0.201676,0.001029521,0.7504329,-0.264545,0.1816483,-0.5778161
73,RightFinger3Medial,0.002569899,0.1946501,0.04741212,-0.9137726,0.304555,0.1011219,-0.2490805
73,RightFinger3Distal,0.002265649,0.2254081,0.04355961,0.5943526,-0.1874818,-0.2604427,0.7374051
73,RightFinger3Tip,0.00406273,0.2312032,0.01419772,0.5943529,-0.1874819,-0.2604426,0.7374048
73,RightFinger4Metacarpal,-0.005475331,0.25557,0.001029296,-0.1913684,0.09390745,-0.4036863,0.8897178
73,RightFinger4Proximal,-0.01439709,0.2049726,0.001029371,0.759201,-0.3625234,0.09975584,-0.5312628
73,RightFinger4Medial,-0.007579615,0.2056016,0.04439208,-0.8920702,0.3068906,0.2172368,-0.2506751
73,RightFinger4Distal,-0.009088121,0.2332702,0.03858325,0.5956191,-0.1310747,-0.3524111,0.7098343
73,RightFinger4Tip,-0.01341428,0.2376826,0.01172005,0.5956191,-0.1310747,-0.352411,0.7098342
73,RightFinger5Metacarpal,-0.01487598,0.2581213,0.001029184,-0.1988249,0.07687185,-0.4796942,0.8511485
73,RightFinger5Proximal,-0.03135169,0.2128552,0.0010293,0.6915525,-0.4017426,0.06416445,-0.5968598
73,RightFinger5Medial,-0.02017301,0.20874,0.03449471,-0.9104819,0.3622937,0.1850861,0.07423051
73,RightFinger5Distal,-0.0187941,0.2290151,0.0437448,0.8608056,-0.2544883,-0.3174107,0.3057793
73,RightFinger5Tip,-0.02314847,0.2497276,0.03541951,0.8608056,-0.2544883,-0.3174107,0.3057793
74,RightFinger1Metacarpal,0.02784905,0.2622199,0.00102907,-0.4120623,-0.174921,0.159363,0.8798932
74,RightFinger1Proximal,0.04476935,0.2351731,0.02448636,0.4661695,0.2190255,-0.07298635,-0.8540423
74,RightFinger1Distal,0.05147617,0.2116365,0.04193382,-0.4522159,-0.2066442,0.0955251,0.862366
74,RightFinger1Tip,0.06106696,0.1855238,0.06206125,-0.4522135,-0.206644,0.09552566,0.8623673
74,RightFinger2Metacarpal,0.01603448,0.256544,0.001029588,0.1721721,-0.1257647,0.2430644,-0.946288
74,RightFinger2Proximal,0.02559848,0.2023016,0.00102971,0.5409365,-0.1552855,0.3283665,-0.7585848
74,RightFinger2Medial,0.01627551,0.1700476,0.03215408,-0.6234018,0.1914891,-0.3086575,0.6924118
74,RightFinger2Distal,0.01044573,0.15515,0.05533599,0.6741534,-0.2143612,0.2932338,-0.6431033
74,RightFinger2Tip,0.004834686,0.1442283,0.08005756,0.6741534,-0.2143614,0.2932343,-0.6431034
74,RightFinger3Metacarpal,0.005447634,0.2553254,0.001029317,-0.1824779,0.1102805,-0.3246152,0.9215022
74,RightFinger3Proximal,0.005447341,0.2016759,0.001029564,0.7502517,-0.2651415,0.1805936,-0.578109
74,RightFinger3Medial,0.00267426,0.1946544,0.04741916,-0.9139054,0.3040783,0.1022237,-0.2487273
74,RightFinger3Distal,0.002321559,0.2254115,0.04356413,0.5946571,-0.1864462,-0.2610584,0.7372046
74,RightFinger3Tip,0.004050772,0.2312049,0.01419792,0.5946573,-0.1864464,-0.2610583,0.7372044
74,RightFinger4Metacarpal,-0.00547534,0.2555698,0.001029337,-0.1913948,0.09395715,-0.4036928,0.8897039
74,RightFinger4Proximal,-0.0143972,0.2049723,0.001029474,0.7592779,-0.3624248,0.1000119,-0.5311725
74,RightFinger4Medial,-0.00760506,0.2055985,0.04439613,-0.8920238,0.3070043,0.2170291,-0.2508819
74,RightFinger4Distal,-0.009101927,0.2332664,0.03858152,0.5954237,-0.1312654,-0.352311,0.7100129
74,RightFinger4Tip,-0.01341114,0.2376721,0.0117145,0.5954239,-0.1312655,-0.352311,0.7100127
74,RightFinger5Metacarpal,-0.01487587,0.2581211,0.001029193,-0.1988554,0.07691918,-0.4796995,0.8511342
74,RightFinger5Proximal,-0.03135153,0.212855,0.001029358,0.6916068,-0.4018988,0.06393527,-0.5967168
74,RightFinger5Medial,-0.02016196,0.2087548,0.03449295,-0.9104319,0.3623083,0.185317,0.0741991
74,RightFinger5Distal,-0.01878332,0.2290317,0.0437399,0.8608204,-0.2544829,-0.3175664,0.3055814
74,RightFinger5Tip,-0.02314065,0.2497467,0.03542284,0.8608204,-0.2544829,-0.3175664,0.3055814
75,RightFinger1Metacarpal,0.02784915,0.26222,0.001029034,-0.4117752,-0.1748617,0.159226,0.8800639
75,RightFinger1Proximal,0.04478288,0.2351621,0.02446375,0.4658795,0.2189125,-0.07288095,-0.8542383
75,RightFinger1Distal,0.05150284,0.2116182,0.04189616,-0.4519238,-0.2065433,0.09541439,0.8625555
75,RightFinger1Tip,0.06110786,0.1854968,0.06200564,-0.4519216,-0.2065432,0.09541493,0.8625568
75,RightFinger2Metacarpal,0.01603455,0.2565439,0.001029541,0.1721882,-0.1257997,0.2430716,-0.9462785
75,RightFinger2Proximal,0.02559864,0.2023018,0.00102965,0.540857,-0.1556805,0.327724,-0.7588381
75,RightFinger2Medial,0.01634534,0.1700392,0.03216604,-0.6234038,0.191832,-0.3079601,0.6926257
75,RightFinger2Distal,0.01055643,0.1551401,0.05535727,0.674161,-0.2146453,0.2925159,-0.6433272
75,RightFinger2Tip,0.004983414,0.1442166,0.0800867,0.6741609,-0.2146455,0.2925161,-0.6433273
75,RightFinger3Metacarpal,0.005447577,0.2553255,0.001029306,-0.1824969,0.110314,-0.3246215,0.921492
75,RightFinger3Proximal,0.005447296,0.201676,0.001029523,0.7503031,-0.2649824,0.1809275,-0.5780103
75,RightFinger3Medial,0.002639632,0.1946498,0.04741634,-0.9138594,0.304249,0.1018931,-0.2488215
75,RightFinger3Distal,0.002303067,0.2254078,0.04356541,0.5945514,-0.1867735,-0.2608939,0.7372649
75,RightFinger3Tip,0.004054706,0.2312035,0.01420098,0.5945517,-0.1867737,-0.260894,0.7372646
75,RightFinger4Metacarpal,-0.005475237,0.2555699,0.001029289,-0.1914167,0.09398892,-0.4036982,0.8896934
75,RightFinger4Proximal,-0.01439713,0.2049724,0.001029369,0.7590555,-0.3627317,0.09942465,-0.5313906
75,RightFinger4Medial,-0.007551035,0.2055937,0.04438762,-0.8920305,0.3067261,0.2176646,-0.2506471
75,RightFinger4Distal,-0.009074231,0.2332609,0.03857628,0.5955098,-0.1306516,-0.3526888,0.7098661
75,RightFinger4Tip,-0.01341992,0.2376609,0.01171419,0.5955099,-0.1306516,-0.3526889,0.7098662
75,RightFinger5Metacarpal,-0.01487587,0.2581211,0.001029165,-0.1988801,0.07694884,-0.479704,0.8511232
75,RightFinger5Proximal,-0.03135163,0.212855,0.001029309,0.6915905,-0.4020763,0.06362334,-0.5966493
75,RightFinger5Medial,-0.02014327,0.2087671,0.03448809,-0.9103727,0.3622835,0.1856431,0.07423107
75,RightFinger5Distal,-0.01876575,0.2290448,0.04373273,0.860826,-0.2543753,-0.3178146,0.3053958
75,RightFinger5Tip,-0.02313194,0.2497607,0.03542238,0.860826,-0.2543753,-0.3178146,0.3053958
76,RightFinger1Metacarpal,0.02784897,0.26222,0.001029067,-0.4113987,-0.1747841,0.1590471,0.8802878
76,RightFinger1Proximal,0.04480056,0.2351474,0.02443424,0.4654989,0.2187645,-0.07274339,-0.8544953
76,RightFinger1Distal,0.05153758,0.2115938,0.04184684,-0.4515406,-0.2064112,0.09526966,0.862804
76,RightFinger1Tip,0.06116139,0.1854611,0.06193275,-0.4515382,-0.2064112,0.09527029,0.8628049
76,RightFinger2Metacarpal,0.01603444,0.256544,0.001029565,0.172209,-0.1258457,0.2430806,-0.9462661
76,RightFinger2Proximal,0.02559849,0.2023015,0.00102966,0.5407522,-0.1561978,0.326882,-0.7591698
76,RightFinger2Medial,0.01643681,0.1700279,0.03218168,-0.6234056,0.1922807,-0.3070457,0.6929052
76,RightFinger2Distal,0.01070167,0.1551271,0.05538503,0.6741697,-0.2150169,0.2915749,-0.643621
76,RightFinger2Tip,0.005177971,0.1442015,0.08012457,0.6741697,-0.215017,0.2915751,-0.643621
76,RightFinger3Metacarpal,0.005447484,0.2553254,0.001029308,-0.1825218,0.110358,-0.3246295,0.9214792
76,RightFinger3Proximal,0.005447184,0.2016758,0.001029543,0.7503707,-0.2647739,0.1813646,-0.5778815
76,RightFinger3Medial,0.002594193,0.1946436,0.04741268,-0.9137996,0.3044722,0.1014603,-0.2489452
76,RightFinger3Distal,0.002278422,0.2254024,0.04356704,0.5944129,-0.187202,-0.2606786,0.7373443
76,RightFinger3Tip,0.004059667,0.2312011,0.01420499,0.5944133,-0.187202,-0.2606786,0.7373441
76,RightFinger4Metacarpal,-0.005475292,0.2555698,0.001029306,-0.1914453,0.09403054,-0.4037051,0.8896797
76,RightFinger4Proximal,-0.01439711,0.2049722,0.001029393,0.7587635,-0.3631338,0.09865491,-0.5316769
76,RightFinger4Medial,-0.007480709,0.2055872,0.04437661,-0.8920392,0.306361,0.2184972,-0.2503383
76,RightFinger4Distal,-0.009037971,0.2332535,0.03856944,0.5956227,-0.1298468,-0.3531831,0.7096733
76,RightFinger4Tip,-0.0134314,0.2376463,0.0117139,0.5956228,-0.1298469,-0.3531832,0.7096732
76,RightFinger5Metacarpal,-0.01487582,0.2581211,0.001029147,-0.1989122,0.07698783,-0.4797096,0.8511091
76,RightFinger5Proximal,-0.0313516,0.2128551,0.001029279,0.6915691,-0.402309,0.06321435,-0.5965609
76,RightFinger5Medial,-0.02011864,0.2087829,0.03448178,-0.9102951,0.3622509,0.1860704,0.07427291
76,RightFinger5Distal,-0.01874281,0.2290619,0.04372333,0.8608338,-0.2542344,-0.3181399,0.3051528
76,RightFinger5Tip,-0.02312081,0.249779,0.03542184,0.8608338,-0.2542344,-0.3181399,0.3051528
77,RightFinger1Metacarpal,0.02784908,0.2622201,0.001028984,-0.4111373,-0.1747302,0.1589225,0.8804432
77,RightFinger1Proximal,0.0448129,0.2351376,0.02441359,0.4652347,0.2186618,-0.07264747,-0.8546737
77,RightFinger1Distal,0.05156173,0.2115772,0.0418125,-0.4512747,-0.2063197,0.09516871,0.8629761
77,RightFinger1Tip,0.06119883,0.1854367,0.06188205,-0.4512724,-0.2063196,0.09516937,0.8629772
77,RightFinger2Metacarpal,0.01603459,0.2565441,0.001029518,0.1722235,-0.1258776,0.2430871,-0.9462579
77,RightFinger2Proximal,0.02559864,0.2023018,0.001029635,0.5406791,-0.1565568,0.3262974,-0.7593995
77,RightFinger2Medial,0.01650067,0.1700207,0.03219235,-0.6234068,0.1925922,-0.3064109,0.6930991
77,RightFinger2Distal,0.01080266,0.1551187,0.05540416,0.6741758,-0.2152749,0.2909215,-0.6438244
77,RightFinger2Tip,0.00531338,0.1441917,0.08015073,0.6741756,-0.215275,0.2909218,-0.6438245
77,RightFinger3Metacarpal,0.005447622,0.2553257,0.001029236,-0.1825389,0.1103885,-0.3246352,0.9214703
77,RightFinger3Proximal,0.005447289,0.2016762,0.001029485,0.7504173,-0.264629,0.1816681,-0.577792
77,RightFinger3Medial,0.002562756,0.1946396,0.04741005,-0.9137582,0.3046272,0.1011595,-0.2490307
77,RightFinger3Distal,0.002261824,0.225399,0.04356808,0.5943173,-0.1874997,-0.2605289,0.7373987
77,RightFinger3Tip,0.00406345,0.2311998,0.01420768,0.5943176,-0.1874997,-0.2605289,0.7373987
77,RightFinger4Metacarpal,-0.005475193,0.2555701,0.001029234,-0.191465,0.09405947,-0.4037099,0.8896706
77,RightFinger4Proximal,-0.01439707,0.2049725,0.00102933,0.7585601,-0.3634126,0.09812064,-0.5318756
77,RightFinger4Medial,-0.00743139,0.2055832,0.04436866,-0.8920448,0.3061073,0.2190749,-0.2501237
77,RightFinger4Distal,-0.009012434,0.2332487,0.03856454,0.5957013,-0.1292882,-0.353526,0.7095389
77,RightFinger4Tip,-0.01343924,0.237636,0.01171368,0.5957015,-0.1292882,-0.353526,0.7095389
77,RightFinger5Metacarpal,-0.01487569,0.2581212,0.001029098,-0.1989343,0.07701486,-0.4797136,0.8510992
77,RightFinger5Proximal,-0.03135145,0.2128553,0.001029197,0.6915542,-0.4024704,0.06293058,-0.5964994
77,RightFinger5Medial,-0.02010143,0.2087938,0.03447738,-0.910241,0.3622283,0.186367,0.07430215
77,RightFinger5Distal,-0.0187267,0.2290742,0.04371665,0.8608393,-0.2541368,-0.3183657,0.3049839
77,RightFinger5Tip,-0.02311274,0.249792,0.03542134,0.8608393,-0.2541368,-0.3183657,0.3049839
78,RightFinger1Metacarpal,0.02784905,0.2622201,0.001029061,-0.4108166,-0.1746639,0.1587697,0.8806338
78,RightFinger1Proximal,0.0448279,0.2351252,0.02438843,0.4649105,0.2185357,-0.07252981,-0.8548927
78,RightFinger1Distal,0.05159148,0.2115564,0.04177054,-0.4509481,-0.2062072,0.09504498,0.8631874
78,RightFinger1Tip,0.0612444,0.1854064,0.06181986,-0.4509458,-0.2062072,0.09504562,0.8631884
78,RightFinger2Metacarpal,0.01603454,0.256544,0.001029544,0.1722415,-0.1259165,0.2430953,-0.9462474
78,RightFinger2Proximal,0.02559862,0.2023018,0.001029667,0.5405889,-0.1569977,0.3255793,-0.7596809
78,RightFinger2Medial,0.01657866,0.1700113,0.0322056,-0.6234075,0.1929744,-0.3056313,0.6933363
78,RightFinger2Distal,0.01092649,0.1551079,0.05542769,0.6741822,-0.2155914,0.2901192,-0.6440737
78,RightFinger2Tip,0.005479319,0.1441792,0.0801828,0.6741822,-0.2155915,0.2901194,-0.6440737
78,RightFinger3Metacarpal,0.005447665,0.2553254,0.001029323,-0.1825602,0.1104257,-0.3246425,0.921459
78,RightFinger3Proximal,0.005447363,0.2016761,0.001029551,0.7504748,-0.2644511,0.1820411,-0.5776817
78,RightFinger3Medial,0.002524172,0.1946345,0.04740691,-0.913707,0.3048179,0.1007902,-0.2491363
78,RightFinger3Distal,0.002240865,0.2253945,0.04356957,0.5941989,-0.1878654,-0.2603452,0.7374664
78,RightFinger3Tip,0.004067715,0.2311977,0.01421123,0.5941992,-0.1878655,-0.2603453,0.7374662
78,RightFinger4Metacarpal,-0.005475312,0.2555699,0.001029313,-0.1914894,0.09409466,-0.4037162,0.8896586
78,RightFinger4Proximal,-0.01439712,0.2049723,0.001029446,0.75831,-0.3637551,0.09746473,-0.5321187
78,RightFinger4Medial,-0.00737125,0.2055777,0.04435912,-0.892051,0.305796,0.2197842,-0.2498601
78,RightFinger4Distal,-0.008981486,0.2332424,0.03855872,0.5957969,-0.1286021,-0.3539467,0.7093736
78,RightFinger4Tip,-0.01344914,0.2376233,0.01171358,0.595797,-0.1286022,-0.3539467,0.7093735
78,RightFinger5Metacarpal,-0.01487579,0.2581213,0.00102915,-0.1989618,0.07704785,-0.4797189,0.8510872
78,RightFinger5Proximal,-0.03135142,0.2128551,0.001029294,0.6915354,-0.4026683,0.06258269,-0.5964243
78,RightFinger5Medial,-0.02008069,0.2088073,0.03447194,-0.9101748,0.3622009,0.1867308,0.07433799
78,RightFinger5Distal,-0.01870725,0.2290889,0.04370868,0.8608456,-0.2540174,-0.3186428,0.3047765
78,RightFinger5Tip,-0.02310321,0.2498076,0.03542101,0.8608456,-0.2540174,-0.3186428,0.3047765
79,RightFinger1Metacarpal,0.0278492,0.26222,0.001029051,-0.4112264,-0.1746711,0.1589298,0.8804115
79,RightFinger1Proximal,0.04480771,0.2351381,0.02441813,0.4652321,0.2185319,-0.07281956,-0.8546934
79,RightFinger1Distal,0.05156417,0.2115829,0.04182136,-0.4512115,-0.2061383,0.09543177,0.8630229
79,RightFinger1Tip,0.06121727,0.1854526,0.06189609,-0.4512092,-0.2061383,0.09543236,0.8630239
79,RightFinger2Metacarpal,0.01603462,0.256544,0.001029562,0.1722568,-0.1259387,0.2431,-0.9462398
79,RightFinger2Proximal,0.02559863,0.2023016,0.001029684,0.5404435,-0.1570428,0.3255123,-0.759803
79,RightFinger2Medial,0.01659107,0.1699985,0.03219603,-0.6233052,0.1930241,-0.3055516,0.6934487
79,RightFinger2Distal,0.01094603,0.1550878,0.05541512,0.6740899,-0.2156353,0.2900358,-0.6441926
79,RightFinger2Tip,0.00550554,0.1441517,0.08016839,0.6740898,-0.2156355,0.2900361,-0.6441926
79,RightFinger3Metacarpal,0.005447606,0.2553256,0.001029311,-0.1825774,0.1104464,-0.3246465,0.921451
79,RightFinger3Proximal,0.00544739,0.201676,0.001029534,0.7505496,-0.2641607,0.1826049,-0.5775384
79,RightFinger3Medial,0.002467596,0.1946265,0.04740217,-0.9136268,0.3050873,0.1002316,-0.2493225
79,RightFinger3Distal,0.002210742,0.2253872,0.04356845,0.5940087,-0.1884052,-0.2600548,0.7375835
79,RightFinger3Tip,0.004074482,0.2311916,0.01421261,0.5940089,-0.1884053,-0.2600547,0.7375833
79,RightFinger4Metacarpal,-0.005475289,0.2555699,0.001029315,-0.1915085,0.09411381,-0.4037196,0.8896505
79,RightFinger4Proximal,-0.01439699,0.2049724,0.001029427,0.7581639,-0.3638995,0.09719141,-0.5322772
79,RightFinger4Medial,-0.007344295,0.2055691,0.04435487,-0.8920643,0.3056609,0.2200897,-0.2497068
79,RightFinger4Distal,-0.008967569,0.2332339,0.03855881,0.5958488,-0.1282957,-0.354131,0.7092925
79,RightFinger4Tip,-0.01345329,0.2376131,0.01171636,0.5958489,-0.1282958,-0.354131,0.7092925
79,RightFinger5Metacarpal,-0.01487572,0.2581211,0.001029187,-0.1989824,0.07706522,-0.4797215,0.8510784
79,RightFinger5Proximal,-0.03135151,0.2128551,0.001029287,0.6916893,-0.4025824,0.06282767,-0.5962769
79,RightFinger5Medial,-0.02010041,0.2088105,0.03447907,-0.9102191,0.3622583,0.1865166,0.07404205
79,RightFinger5Distal,-0.0187268,0.2290953,0.0437086,0.8607498,-0.2541414,-0.3184836,0.3051078
79,RightFinger5Tip,-0.02311311,0.2498111,0.03540841,0.8607498,-0.2541414,-0.3184836,0.3051078
80,RightFinger1Metacarpal,0.02784919,0.2622199,0.001029038,-0.4118443,-0.174697,0.1591784,0.8800729
80,RightFinger1Proximal,0.04477749,0.2351585,0.02446328,0.4657353,0.2185582,-0.07322905,-0.8543776
80,RightFinger1Distal,0.05152102,0.2116232,0.04189847,-0.4516391,-0.206076,0.0959698,0.8627547
80,RightFinger1Tip,0.06117009,0.1855209,0.06201153,-0.4516369,-0.2060758,0.09597043,0.8627557
80,RightFinger2Metacarpal,0.01603454,0.2565441,0.001029524,0.1722727,-0.1259581,0.2431048,-0.9462332
80,RightFinger2Proximal,0.02559875,0.2023019,0.001029603,0.5402763,-0.1569915,0.3256057,-0.7598928
80,RightFinger2Medial,0.01658748,0.1699845,0.03218008,-0.6231716,0.1929935,-0.305644,0.6935369
80,RightFinger2Distal,0.01094037,0.1550646,0.05539271,0.6739676,-0.2156139,0.2901287,-0.6442861
80,RightFinger2Tip,0.005497838,0.1441187,0.08014135,0.6739674,-0.215614,0.290129,-0.6442862
80,RightFinger3Metacarpal,0.005447792,0.2553256,0.00102923,-0.1825949,0.1104644,-0.3246506,0.9214441
80,RightFinger3Proximal,0.005447518,0.2016761,0.001029476,0.7506333,-0.2638254,0.1832498,-0.5773784
80,RightFinger3Medial,0.002403432,0.1946176,0.04739649,-0.9135355,0.305393,0.09959303,-0.2495403
80,RightFinger3Distal,0.002176532,0.2253789,0.04356647,0.5937892,-0.189021,-0.2597211,0.7377203
80,RightFinger3Tip,0.004082155,0.2311843,0.01421354,0.5937896,-0.1890212,-0.259721,0.73772
80,RightFinger4Metacarpal,-0.005475148,0.25557,0.001029263,-0.1915274,0.09413024,-0.4037232,0.8896432
80,RightFinger4Proximal,-0.01439684,0.2049726,0.001029339,0.7580362,-0.364003,0.09699877,-0.5324235
80,RightFinger4Medial,-0.007324178,0.2055591,0.04435166,-0.8920808,0.3055634,0.2203115,-0.249573
80,RightFinger4Distal,-0.008957121,0.2332241,0.03856033,0.5958931,-0.1280675,-0.3542675,0.7092292
80,RightFinger4Tip,-0.01345635,0.2376028,0.01172004,0.5958931,-0.1280676,-0.3542674,0.7092292
80,RightFinger5Metacarpal,-0.01487568,0.2581213,0.001029111,-0.1990027,0.07708,-0.4797244,0.851071
80,RightFinger5Proximal,-0.03135149,0.2128552,0.001029227,0.6918958,-0.4024207,0.06323666,-0.5961037
80,RightFinger5Medial,-0.02013167,0.2088116,0.03448963,-0.9102948,0.362341,0.1861446,0.07364525
80,RightFinger5Distal,-0.0187575,0.2291003,0.04371059,0.8606228,-0.2543344,-0.3182058,0.3055948
80,RightFinger5Tip,-0.02312853,0.2498119,0.03539194,0.8606228,-0.2543344,-0.3182058,0.3055948
81,RightFinger1Metacarpal,0.02784909,0.26222,0.001029053,-0.4126923,-0.1747328,0.1595198,0.8796069
81,RightFinger1Proximal,0.04473576,0.2351861,0.02452534,0.4664261,0.2185944,-0.07379091,-0.8539435
81,RightFinger1Distal,0.05146145,0.2116782,0.04200428,-0.452226,-0.2059898,0.09670823,0.8623853
81,RightFinger1Tip,0.06110499,0.1856145,0.06216993,-0.4522237,-0.2059897,0.09670898,0.8623865
81,RightFinger2Metacarpal,0.01603435,0.256544,0.001029578,0.1722946,-0.1259844,0.2431114,-0.9462247
81,RightFinger2Proximal,0.02559855,0.2023017,0.001029656,0.5400471,-0.1569204,0.3257342,-0.7600157
81,RightFinger2Medial,0.01658248,0.1699648,0.03215832,-0.6229883,0.192951,-0.3057712,0.6936575
81,RightFinger2Distal,0.01093212,0.1550321,0.0553622,0.6737998,-0.2155837,0.2902569,-0.6444146
81,RightFinger2Tip,0.005486852,0.1440734,0.08010443,0.6737996,-0.2155838,0.2902572,-0.6444146
81,RightFinger3Metacarpal,0.005447618,0.2553256,0.001029287,-0.1826191,0.1104886,-0.3246564,0.9214347
81,RightFinger3Proximal,0.005447435,0.201676,0.001029508,0.7507485,-0.2633646,0.1841353,-0.5771586
81,RightFinger3Medial,0.00231492,0.194605,0.04738886,-0.913409,0.3058122,0.09871591,-0.2498396
81,RightFinger3Distal,0.002129322,0.2253674,0.04356381,0.5934874,-0.1898666,-0.2592625,0.7379081
81,RightFinger3Tip,0.004092604,0.2311738,0.01421488,0.5934876,-0.1898666,-0.2592625,0.7379078
81,RightFinger4Metacarpal,-0.005475299,0.2555698,0.001029333,-0.1915535,0.09415222,-0.403728,0.8896334
81,RightFinger4Proximal,-0.01439719,0.2049725,0.001029416,0.7578609,-0.3641448,0.09673478,-0.5326251
81,RightFinger4Medial,-0.007296682,0.2055453,0.04434738,-0.8921034,0.3054291,0.2206156,-0.2493889
81,RightFinger4Distal,-0.008942999,0.2332108,0.03856252,0.5959538,-0.1277544,-0.3544537,0.7091416
81,RightFinger4Tip,-0.013461,0.2375883,0.01172517,0.595954,-0.1277545,-0.3544538,0.7091416
81,RightFinger5Metacarpal,-0.01487594,0.2581211,0.001029196,-0.1990307,0.07709957,-0.4797285,0.8510608
81,RightFinger5Proximal,-0.03135164,0.2128553,0.001029255,0.6921793,-0.4021981,0.06379821,-0.5958655
81,RightFinger5Medial,-0.02017469,0.2088128,0.0345042,-0.9103983,0.3624544,0.1856335,0.0731006
81,RightFinger5Distal,-0.01879983,0.2291067,0.0437133,0.8604485,-0.2545998,-0.317824,0.3062628
81,RightFinger5Tip,-0.02315016,0.2498128,0.03536961,0.8604485,-0.2545998,-0.317824,0.3062628
82,RightFinger1Metacarpal,0.02784892,0.2622198,0.001029076,-0.4134673,-0.1747653,0.1598316,0.8791797
82,RightFinger1Proximal,0.04469745,0.2352113,0.02458197,0.4670574,0.2186268,-0.07430434,-0.8535455
82,RightFinger1Distal,0.05140663,0.2117283,0.04210094,-0.4527626,-0.20591,0.09738292,0.862047
82,RightFinger1Tip,0.06104544,0.1857,0.06231458,-0.4527604,-0.2059098,0.0973836,0.862048
82,RightFinger2Metacarpal,0.01603432,0.2565438,0.001029594,0.1723146,-0.1260083,0.2431173,-0.946216
82,RightFinger2Proximal,0.02559849,0.2023012,0.001029708,0.539837,-0.1568553,0.3258515,-0.7601279
82,RightFinger2Medial,0.01657768,0.1699463,0.03213839,-0.6228205,0.1929121,-0.3058874,0.6937678
82,RightFinger2Distal,0.01092464,0.1550022,0.05533422,0.673646,-0.2155561,0.290374,-0.6445314
82,RightFinger2Tip,0.005476907,0.1440318,0.08007058,0.673646,-0.2155562,0.2903743,-0.6445314
82,RightFinger3Metacarpal,0.005447414,0.2553254,0.001029339,-0.182641,0.1105108,-0.3246617,0.9214259
82,RightFinger3Proximal,0.00544709,0.2016757,0.001029602,0.7508522,-0.2629424,0.1849453,-0.5769566
82,RightFinger3Medial,0.002234069,0.1945936,0.04738165,-0.9132921,0.3061956,0.09791323,-0.2501126
82,RightFinger3Distal,0.00208599,0.2253569,0.04356138,0.5932108,-0.19064,-0.2588426,0.7380781
82,RightFinger3Tip,0.00410179,0.2311643,0.01421617,0.5932111,-0.1906401,-0.2588426,0.7380779
82,RightFinger4Metacarpal,-0.005475417,0.2555698,0.001029302,-0.1915774,0.09417232,-0.4037325,0.8896241
82,RightFinger4Proximal,-0.01439722,0.2049723,0.001029453,0.7577,-0.3642745,0.09649305,-0.532809
82,RightFinger4Medial,-0.007271776,0.2055323,0.04434349,-0.8921237,0.3053061,0.2208938,-0.2492204
82,RightFinger4Distal,-0.008930428,0.2331985,0.03856454,0.5960093,-0.1274677,-0.3546242,0.7090615
82,RightFinger4Tip,-0.01346514,0.2375749,0.01172995,0.5960094,-0.1274677,-0.3546243,0.7090614
82,RightFinger5Metacarpal,-0.01487593,0.258121,0.001029197,-0.1990562,0.07711763,-0.479732,0.8510512
82,RightFinger5Proximal,-0.03135171,0.2128548,0.001029347,0.6924379,-0.4019942,0.06431181,-0.5956472
82,RightFinger5Medial,-0.02021428,0.2088139,0.03451757,-0.9104922,0.3625581,0.1851661,0.07260203
82,RightFinger5Distal,-0.01883843,0.2291127,0.04371572,0.8602878,-0.2548424,-0.317475,0.3068736
82,RightFinger5Tip,-0.02316985,0.2498134,0.03534903,0.8602878,-0.2548424,-0.317475,0.3068736
83,RightFinger1Metacarpal,0.02784914,0.26222,0.001029071,-0.4140643,-0.1747855,0.1600544,0.8788537
83,RightFinger1Proximal,0.04466762,0.2352301,0.02462447,0.4675376,0.2186395,-0.07469431,-0.8532448
83,RightFinger1Distal,0.05136459,0.2117663,0.0421735,-0.4531603,-0.2058284,0.09791192,0.8617972
83,RightFinger1Tip,0.06100118,0.1857652,0.0624235,-0.4531581,-0.2058282,0.09791242,0.8617985
83,RightFinger2Metacarpal,0.01603444,0.256544,0.001029547,0.1723372,-0.1260312,0.2431233,-0.946207
83,RightFinger2Proximal,0.02559857,0.2023017,0.001029686,0.5398099,-0.1567543,0.3260486,-0.7600833
83,RightFinger2Medial,0.01655841,0.1699432,0.03212897,-0.622797,0.1928379,-0.3060924,0.6937188
